city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,6.0,Public Sector,5,33,0.0
0.878,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,4.0,Pvt Ltd,2,8,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,7.0,Pvt Ltd,2,174,0.0
0.836,Not provided,Has relevent experience,No Enrollment,Masters,No Major,7,3.0,Pvt Ltd,2,17,0.0
0.624,Male,No relevent experience,Full time course,Graduate,STEM,5,4.0,Pvt Ltd,0,22,0.0
0.92,Not provided,No relevent experience,Full time course,High School,STEM,5,2.0,Public Sector,4,48,0.0
0.939,Male,No relevent experience,Part time course,High School,STEM,4,2.0,Pvt Ltd,1,12,0.0
0.698,Male,Has relevent experience,Full time course,High School,STEM,8,6.0,Pvt Ltd,5,200,1.0
0.866,Male,No relevent experience,No Enrollment,High School,Humanities,4,3.0,Pvt Ltd,0,66,0.0
0.6890000000000001,Male,Has relevent experience,Full time course,Masters,STEM,17,3.0,NGO,5,105,0.0
0.925,Male,No relevent experience,No Enrollment,High School,Humanities,1,3.0,Pvt Ltd,0,89,0.0
0.897,Male,No relevent experience,No Enrollment,Graduate,STEM,18,4.0,Pvt Ltd,5,58,0.0
0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,8,6.0,Pvt Ltd,2,102,0.0
0.897,Not provided,Has relevent experience,No Enrollment,Masters,STEM,11,6.0,Funded Startup,2,31,0.0
0.924,Male,Has relevent experience,Full time course,Graduate,STEM,15,5.0,NGO,1,37,0.0
0.493,Male,No relevent experience,Full time course,Graduate,STEM,9,4.0,Funded Startup,0,92,1.0
0.866,Male,Has relevent experience,No Enrollment,Masters,STEM,20,7.0,Pvt Ltd,1,42,0.0
0.92,Male,No relevent experience,No Enrollment,Masters,Arts,16,4.0,NGO,5,63,0.0
0.802,Male,Has relevent experience,Full time course,High School,STEM,4,6.0,Pvt Ltd,1,27,0.0
0.767,Male,No relevent experience,Full time course,High School,STEM,7,4.0,Pvt Ltd,1,12,0.0
0.92,Male,No relevent experience,No Enrollment,Graduate,Humanities,8,4.0,Pvt Ltd,1,41,0.0
0.89,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,6.0,Pvt Ltd,5,16,0.0
0.762,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,8.0,Pvt Ltd,2,67,0.0
0.649,Male,No relevent experience,Full time course,High School,STEM,8,4.0,Funded Startup,1,118,1.0
0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,4.0,Funded Startup,1,28,0.0
0.743,Male,Has relevent experience,No Enrollment,High School,STEM,12,4.0,Pvt Ltd,1,26,0.0
0.479,Male,Has relevent experience,Full time course,Graduate,STEM,2,4.0,Other,1,43,0.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,20,6.0,Pvt Ltd,3,134,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,3,3.0,Pvt Ltd,1,107,1.0
0.802,Not provided,Has relevent experience,No Enrollment,Masters,STEM,8,7.0,Pvt Ltd,1,102,0.0
0.843,Male,Has relevent experience,No Enrollment,Masters,STEM,20,1.0,Pvt Ltd,5,56,0.0
0.579,Male,No relevent experience,No Enrollment,Graduate,Other,6,4.0,Pvt Ltd,2,5,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,8.0,Pvt Ltd,1,110,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,2.0,Pvt Ltd,1,21,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Humanities,2,8.0,Other,1,80,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,STEM,20,3.0,Pvt Ltd,0,132,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,7.0,Pvt Ltd,2,196,1.0
0.92,Male,No relevent experience,Full time course,High School,Humanities,5,4.0,Pvt Ltd,0,212,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Funded Startup,1,80,1.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,6.0,Pvt Ltd,3,22,1.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,19,4.0,Pvt Ltd,2,43,1.0
0.836,Male,Has relevent experience,Full time course,High School,STEM,9,3.0,Pvt Ltd,2,130,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,4.0,Pvt Ltd,1,80,0.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,19,8.0,Pvt Ltd,5,174,1.0
0.762,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,3.0,NGO,1,22,0.0
0.789,Male,No relevent experience,Full time course,Graduate,STEM,4,3.0,Pvt Ltd,1,80,0.0
0.913,Male,No relevent experience,Full time course,Graduate,Other,1,5.0,Funded Startup,1,112,0.0
0.926,Male,No relevent experience,Full time course,Graduate,STEM,6,3.0,Pvt Ltd,2,44,0.0
0.924,Male,Has relevent experience,No Enrollment,High School,Humanities,20,6.0,Pvt Ltd,2,83,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,8.0,Pvt Ltd,5,25,0.0
0.843,Male,Has relevent experience,No Enrollment,Masters,STEM,19,2.0,Pvt Ltd,1,56,0.0
0.91,Female,Has relevent experience,No Enrollment,Masters,STEM,5,4.0,Funded Startup,2,86,0.0
0.767,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,4.0,Public Sector,1,12,0.0
0.899,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,4.0,Pvt Ltd,1,39,0.0
0.897,Not provided,No relevent experience,No Enrollment,Phd,STEM,12,5.0,Public Sector,2,53,0.0
0.624,Male,No relevent experience,No Enrollment,High School,STEM,2,3.0,Funded Startup,0,100,1.0
0.92,Female,No relevent experience,No Enrollment,Masters,Humanities,3,4.0,Funded Startup,2,21,0.0
0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,5,34,0.0
0.855,Male,Has relevent experience,No Enrollment,Masters,STEM,13,1.0,Pvt Ltd,2,28,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,11,4.0,Pvt Ltd,5,8,1.0
0.925,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,4.0,Funded Startup,1,158,0.0
0.89,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,5,6,0.0
0.92,Male,No relevent experience,Full time course,High School,STEM,2,1.0,Pvt Ltd,1,20,0.0
0.698,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,3.0,Pvt Ltd,1,21,0.0
0.738,Male,Has relevent experience,No Enrollment,Masters,STEM,17,1.0,Pvt Ltd,5,48,0.0
0.926,Not provided,Has relevent experience,No Enrollment,Phd,STEM,20,3.0,Pvt Ltd,1,41,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Funded Startup,1,74,0.0
0.926,Male,No relevent experience,No Enrollment,High School,Humanities,2,2.0,Funded Startup,2,59,0.0
0.725,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,1.0,Pvt Ltd,3,13,0.0
0.625,Not provided,No relevent experience,Full time course,Graduate,STEM,5,5.0,Pvt Ltd,0,139,0.0
0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,3.0,Pvt Ltd,1,31,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,4.0,Pvt Ltd,4,83,0.0
0.762,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,8.0,Pvt Ltd,1,18,0.0
0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,15,3.0,Pvt Ltd,5,90,0.0
0.899,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Funded Startup,5,26,0.0
0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,3.0,Funded Startup,1,29,1.0
0.691,Not provided,No relevent experience,Full time course,High School,STEM,4,6.0,Pvt Ltd,0,54,1.0
0.762,Male,Has relevent experience,Full time course,Graduate,STEM,4,7.0,Pvt Ltd,1,62,0.0
0.563,Not provided,No relevent experience,Full time course,High School,STEM,2,2.0,Funded Startup,0,21,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,8.0,NGO,1,12,0.0
0.91,Female,Has relevent experience,No Enrollment,Masters,Humanities,5,5.0,Public Sector,1,57,0.0
0.887,Male,Has relevent experience,No Enrollment,Graduate,STEM,14,6.0,Pvt Ltd,1,19,0.0
0.92,Not provided,Has relevent experience,Full time course,Graduate,STEM,10,4.0,Funded Startup,1,10,1.0
0.8959999999999999,Male,Has relevent experience,No Enrollment,High School,STEM,13,6.0,Public Sector,2,59,0.0
0.767,Not provided,Has relevent experience,Part time course,Masters,STEM,15,6.0,Pvt Ltd,1,124,1.0
0.91,Male,No relevent experience,Full time course,High School,STEM,6,5.0,Pvt Ltd,0,20,0.0
0.926,Male,Has relevent experience,No Enrollment,Masters,Business Degree,7,6.0,Pvt Ltd,4,34,0.0
0.624,Male,Has relevent experience,Full time course,Masters,STEM,17,8.0,Pvt Ltd,3,90,1.0
0.527,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,2.0,Funded Startup,1,64,0.0
0.795,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,1.0,Pvt Ltd,1,16,0.0
0.55,Male,Has relevent experience,Full time course,Graduate,STEM,14,3.0,Pvt Ltd,1,158,1.0
0.512,Male,No relevent experience,Full time course,Graduate,STEM,2,4.0,Funded Startup,0,80,1.0
0.925,Male,Has relevent experience,No Enrollment,High School,STEM,20,3.0,NGO,5,88,0.0
0.624,Not provided,No relevent experience,No Enrollment,Graduate,STEM,2,2.0,Funded Startup,2,25,1.0
0.55,Male,Has relevent experience,No Enrollment,Graduate,STEM,15,4.0,Pvt Ltd,5,15,1.0
0.624,Not provided,Has relevent experience,Full time course,Graduate,STEM,6,4.0,Pvt Ltd,1,20,1.0
0.913,Male,Has relevent experience,No Enrollment,Graduate,STEM,19,4.0,Pvt Ltd,5,28,0.0
0.92,Male,Has relevent experience,No Enrollment,High School,Humanities,3,3.0,Funded Startup,1,38,0.0
0.8270000000000001,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,3.0,Pvt Ltd,1,72,0.0
0.8959999999999999,Male,No relevent experience,No Enrollment,Masters,STEM,20,5.0,Funded Startup,5,26,0.0
0.949,Male,No relevent experience,No Enrollment,Graduate,STEM,14,5.0,Pvt Ltd,0,70,0.0
0.555,Male,Has relevent experience,Full time course,Graduate,STEM,13,1.0,Pvt Ltd,5,18,1.0
0.92,Not provided,No relevent experience,No Enrollment,Graduate,Humanities,20,5.0,Funded Startup,2,17,0.0
0.884,Male,No relevent experience,No Enrollment,Primary School,Humanities,4,3.0,Pvt Ltd,0,97,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,3.0,Pvt Ltd,2,168,0.0
0.897,Not provided,No relevent experience,Full time course,Graduate,STEM,4,5.0,Funded Startup,1,87,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Funded Startup,1,4,0.0
0.762,Female,Has relevent experience,Part time course,Masters,STEM,6,5.0,Funded Startup,3,41,0.0
0.92,Male,No relevent experience,No Enrollment,High School,Humanities,3,4.0,Funded Startup,2,12,0.0
0.624,Not provided,No relevent experience,Full time course,Masters,STEM,15,6.0,Public Sector,3,174,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,10,1.0,Pvt Ltd,2,53,0.0
0.64,Female,No relevent experience,Full time course,Graduate,STEM,3,4.0,Funded Startup,1,39,1.0
0.563,Male,No relevent experience,Full time course,Graduate,STEM,1,2.0,Funded Startup,1,139,1.0
0.624,Not provided,No relevent experience,Full time course,High School,STEM,2,5.0,Pvt Ltd,0,32,0.0
0.903,Male,No relevent experience,No Enrollment,Masters,STEM,7,4.0,Pvt Ltd,3,18,0.0
0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,3.0,Pvt Ltd,3,83,0.0
0.91,Male,No relevent experience,Part time course,Graduate,STEM,3,6.0,Public Sector,5,84,0.0
0.6659999999999999,Male,Has relevent experience,No Enrollment,Graduate,No Major,9,4.0,Funded Startup,1,53,0.0
0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,20,3.0,Pvt Ltd,1,14,0.0
0.92,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,16,4.0,NGO,1,21,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,20,5.0,Pvt Ltd,5,29,0.0
0.479,Male,Has relevent experience,Full time course,Graduate,STEM,8,4.0,Pvt Ltd,0,18,1.0
0.698,Male,Has relevent experience,Part time course,Masters,Business Degree,2,4.0,Pvt Ltd,1,134,0.0
0.92,Male,Has relevent experience,Full time course,Masters,STEM,4,4.0,Funded Startup,1,150,1.0
0.55,Male,Has relevent experience,No Enrollment,Masters,STEM,12,4.0,Funded Startup,5,102,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,4,23,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,Humanities,10,8.0,Pvt Ltd,3,14,0.0
0.682,Male,No relevent experience,Full time course,Primary School,STEM,3,4.0,Pvt Ltd,0,73,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,2.0,Pvt Ltd,1,41,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Arts,3,2.0,Early Stage Startup,1,21,0.0
0.527,Male,Has relevent experience,Full time course,Masters,STEM,14,4.0,Funded Startup,5,44,1.0
0.926,Not provided,No relevent experience,Part time course,Masters,STEM,18,4.0,Public Sector,3,147,0.0
0.89,Male,Has relevent experience,No Enrollment,Masters,STEM,17,3.0,Funded Startup,2,112,0.0
0.682,Male,Has relevent experience,No Enrollment,Masters,STEM,7,4.0,Funded Startup,0,27,1.0
0.92,Female,Has relevent experience,No Enrollment,Graduate,STEM,20,6.0,Pvt Ltd,1,44,0.0
0.923,Male,Has relevent experience,No Enrollment,Graduate,STEM,1,3.0,Pvt Ltd,1,102,0.0
0.939,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,1.0,Early Stage Startup,1,42,0.0
0.884,Male,Has relevent experience,No Enrollment,Graduate,STEM,16,3.0,Funded Startup,4,75,0.0
0.8240000000000001,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,4,5.0,Public Sector,1,24,0.0
0.925,Male,No relevent experience,Part time course,High School,STEM,1,3.0,Pvt Ltd,0,50,0.0
0.855,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,6.0,Funded Startup,2,114,0.0
0.527,Not provided,No relevent experience,Full time course,Graduate,STEM,7,4.0,Funded Startup,2,83,1.0
0.924,Female,Has relevent experience,No Enrollment,Masters,STEM,7,1.0,Funded Startup,3,75,0.0
0.55,Male,No relevent experience,No Enrollment,Graduate,STEM,5,3.0,Funded Startup,0,37,1.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,5,4.0,Pvt Ltd,1,135,0.0
0.789,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,8.0,Pvt Ltd,1,2,0.0
0.91,Male,No relevent experience,No Enrollment,Graduate,STEM,20,5.0,Funded Startup,3,52,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,1.0,Early Stage Startup,3,12,1.0
0.775,Male,Has relevent experience,Part time course,Graduate,STEM,20,7.0,Public Sector,1,44,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,4,7.0,Pvt Ltd,1,70,0.0
0.743,Female,Has relevent experience,Full time course,Graduate,STEM,3,6.0,Pvt Ltd,1,44,0.0
0.847,Not provided,Has relevent experience,Full time course,High School,STEM,5,8.0,Pvt Ltd,5,35,0.0
0.804,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,4.0,Pvt Ltd,5,98,0.0
0.939,Male,No relevent experience,No Enrollment,High School,Humanities,6,3.0,Pvt Ltd,5,162,0.0
0.804,Male,No relevent experience,No Enrollment,Graduate,STEM,3,4.0,Pvt Ltd,1,76,0.0
0.802,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,1.0,Pvt Ltd,4,141,0.0
0.92,Not provided,Has relevent experience,Part time course,Graduate,STEM,11,4.0,Pvt Ltd,1,19,0.0
0.624,Female,Has relevent experience,No Enrollment,Masters,STEM,10,4.0,Funded Startup,1,164,0.0
0.893,Male,Has relevent experience,Part time course,Graduate,Humanities,20,6.0,Pvt Ltd,1,96,0.0
0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,3.0,Pvt Ltd,1,65,1.0
0.89,Male,Has relevent experience,Full time course,Graduate,STEM,5,4.0,Funded Startup,1,31,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,Other,6,4.0,Pvt Ltd,2,15,0.0
0.855,Male,Has relevent experience,Part time course,Masters,STEM,1,8.0,Pvt Ltd,1,47,0.0
0.5579999999999999,Not provided,No relevent experience,Full time course,Graduate,STEM,0,4.0,Funded Startup,1,139,1.0
0.624,Female,Has relevent experience,No Enrollment,Graduate,STEM,5,3.0,Pvt Ltd,3,79,0.0
0.91,Male,No relevent experience,No Enrollment,High School,STEM,20,7.0,Pvt Ltd,5,89,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,2,125,0.0
0.926,Male,No relevent experience,No Enrollment,High School,Humanities,6,5.0,Pvt Ltd,1,182,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,5,63,0.0
0.698,Male,Has relevent experience,Full time course,Graduate,STEM,7,3.0,Funded Startup,2,14,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,3.0,Pvt Ltd,3,83,0.0
0.527,Male,Has relevent experience,Full time course,Graduate,STEM,2,2.0,Pvt Ltd,0,28,1.0
0.847,Female,Has relevent experience,No Enrollment,Graduate,Other,14,1.0,Pvt Ltd,2,20,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,13,8.0,Pvt Ltd,3,12,0.0
0.698,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,1.0,Pvt Ltd,1,73,0.0
0.899,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Funded Startup,1,33,0.0
0.68,Male,No relevent experience,Full time course,Graduate,STEM,6,5.0,Funded Startup,2,3,1.0
0.939,Male,Has relevent experience,No Enrollment,High School,STEM,6,8.0,Pvt Ltd,1,48,0.0
0.89,Male,Has relevent experience,No Enrollment,Primary School,STEM,7,2.0,Pvt Ltd,2,20,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,6,4.0,Pvt Ltd,1,35,0.0
0.924,Male,No relevent experience,No Enrollment,Graduate,STEM,8,7.0,Pvt Ltd,1,87,0.0
0.527,Female,Has relevent experience,Part time course,Graduate,STEM,8,4.0,Pvt Ltd,1,40,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,5.0,Pvt Ltd,1,39,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,8,4.0,Public Sector,2,20,1.0
0.843,Male,Has relevent experience,No Enrollment,Graduate,STEM,18,4.0,Pvt Ltd,1,28,0.0
0.897,Male,Has relevent experience,No Enrollment,Graduate,Arts,0,1.0,Early Stage Startup,1,32,0.0
0.64,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,4.0,Funded Startup,3,72,1.0
0.624,Not provided,No relevent experience,Full time course,High School,STEM,0,4.0,Pvt Ltd,0,214,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,3.0,Pvt Ltd,1,25,0.0
0.926,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,3.0,Pvt Ltd,1,7,0.0
0.926,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,6,4.0,Pvt Ltd,1,1,0.0
0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,8.0,Pvt Ltd,1,166,0.0
0.89,Male,No relevent experience,No Enrollment,Graduate,No Major,2,3.0,Pvt Ltd,0,50,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Public Sector,5,94,0.0
0.92,Female,Has relevent experience,No Enrollment,Primary School,STEM,10,3.0,Early Stage Startup,1,33,0.0
0.754,Male,Has relevent experience,No Enrollment,Graduate,STEM,10,4.0,Public Sector,2,32,0.0
0.893,Male,No relevent experience,Full time course,Graduate,STEM,13,5.0,Public Sector,1,28,0.0
0.624,Male,No relevent experience,Full time course,High School,STEM,0,4.0,Pvt Ltd,0,96,0.0
0.555,Male,No relevent experience,Full time course,Graduate,STEM,4,4.0,Public Sector,1,50,1.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,20,4.0,Pvt Ltd,5,55,0.0
0.624,Male,Has relevent experience,No Enrollment,Graduate,STEM,5,1.0,Pvt Ltd,0,102,1.0
0.493,Male,Has relevent experience,Full time course,Graduate,STEM,14,2.0,Pvt Ltd,4,28,1.0
0.92,Male,Has relevent experience,No Enrollment,Masters,STEM,5,6.0,Other,1,52,0.0
0.843,Male,Has relevent experience,No Enrollment,Masters,STEM,18,8.0,Pvt Ltd,4,7,0.0
0.624,Not provided,Has relevent experience,No Enrollment,Graduate,STEM,3,4.0,Pvt Ltd,2,62,0.0
0.91,Male,Has relevent experience,No Enrollment,Graduate,STEM,6,4.0,Public Sector,3,37,0.0
0.926,Male,No relevent experience,No Enrollment,High School,Humanities,2,4.0,Pvt Ltd,0,67,0.0
0.92,Female,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,5,38,0.0
0.92,Male,No relevent experience,No Enrollment,Phd,Other,20,5.0,Early Stage Startup,5,4,0.0
0.624,Male,No relevent experience,Full time course,Graduate,STEM,13,2.0,NGO,1,21,1.0
0.563,Not provided,Has relevent experience,Full time course,Graduate,STEM,11,3.0,Pvt Ltd,5,128,0.0
0.897,Male,Has relevent experience,No Enrollment,Masters,STEM,12,2.0,Pvt Ltd,3,55,0.0
0.848,Male,Has relevent experience,Full time course,Graduate,STEM,20,5.0,Funded Startup,3,34,0.0
0.895,Male,Has relevent experience,No Enrollment,Graduate,STEM,12,3.0,Pvt Ltd,3,22,0.0
0.518,Male,No relevent experience,No Enrollment,Graduate,STEM,3,3.0,Public Sector,1,97,1.0
0.866,Male,Has relevent experience,No Enrollment,Masters,STEM,20,4.0,Pvt Ltd,5,50,0.0
0.68,Male,Has relevent experience,Part time course,Graduate,STEM,17,4.0,Pvt Ltd,1,68,1.0
0.624,Male,No relevent experience,No Enrollment,Masters,STEM,0,3.0,Pvt Ltd,0,12,1.0
0.624,Male,Has relevent experience,Full time course,Graduate,Other,5,4.0,Pvt Ltd,1,20,0.0
0.624,Not provided,Has relevent experience,Full time course,Masters,STEM,5,3.0,Public Sector,4,50,1.0
0.92,Female,Has relevent experience,No Enrollment,Phd,STEM,20,6.0,Public Sector,2,24,0.0
0.91,Male,Has relevent experience,No Enrollment,Masters,STEM,10,3.0,Pvt Ltd,4,56,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,11,8.0,Pvt Ltd,5,17,0.0
0.92,Male,Has relevent experience,No Enrollment,Graduate,STEM,9,4.0,Early Stage Startup,5,78,0.0
